frame,timestamp_world,timestamp_video,person,angry,disgusted,fearful,happy,neutral,sad,surprised,tag
0,1650763594780,0.229549
1,1650763594788,0.237284
2,1650763594930,0.368524
3,1650763594967,0.411819
4,1650763595064,0.511815
5,1650763595267,0.70889
6,1650763595281,0.731469
7,1650763595375,0.817627
8,1650763595466,0.911706
9,1650763595558,1.007728
10,1650763595732,1.178365
11,1650763595802,1.242881
12,1650763595949,1.389039
13,1650763596128,1.574451
14,1650763596188,1.628708
15,1650763596249,1.697063
16,1650763596409,1.853444
17,1650763596466,1.906906
18,1650763596486,1.934275
19,1650763596605,2.054752
20,1650763596679,2.123587
21,1650763596781,2.228475
22,1650763596862,2.311659
23,1650763597510,2.952245,0,0.10633465647697449,0.000014406657101062592,0.00007133703911677003,0.00027213848079554737,0.8921155333518982,0.000503616058267653,0.0006883532041683793,0
24,1650763597519,2.952245,0,0.05178984999656677,0.00041093878098763525,0.00019223682465963066,0.0014159143902361393,0.9364978671073914,0.008342194370925426,0.0013510565040633082,0
25,1650763597575,3.022385,0,0.02004195749759674,0.000050727903726510704,0.00003357131208758801,0.0002819603541865945,0.9757719039916992,0.0025776964612305164,0.001242266851477325,0
26,1650763597581,3.025955
27,1650763598005,3.448028,0,0.0007504401728510857,0.00000793469553173054,0.000007645136065548286,0.0002740866329986602,0.9987086653709412,0.0002147308987332508,0.00003651899169199169,0
28,1650763598032,3.472525,0,0.0006800305563956499,0.00005839973164256662,0.00000601271631239797,0.000754769891500473,0.998192548751831,0.0002941720013041049,0.000014128478142083623,0
29,1650763598203,3.652108,0,0.0003351886698510498,0.000020727286027977243,2.8340613766886236e-7,0.0011140606366097927,0.9978989362716675,0.0006059242878109217,0.000025062849090318196,0
30,1650763598336,3.784664
31,1650763598344,3.793091,0,0.0006856828695163131,0.000018703116438700818,0.000003968150394939585,0.0015958058647811413,0.9895177483558655,0.008116748183965683,0.00006138454773463309,0
32,1650763598372,3.816869
33,1650763598511,3.955388
34,1650763598595,4.044358
35,1650763598641,4.08621
36,1650763598760,4.206829
37,1650763598767,4.211827
38,1650763598914,4.358258
39,1650763599060,4.503146
40,1650763599072,4.513581
41,1650763599282,4.727503
42,1650763599344,4.785275
43,1650763599404,4.851382
44,1650763599457,4.900234
45,1650763599763,5.211678
46,1650763599772,5.221543
47,1650763599778,5.22676
48,1650763600061,5.509076
49,1650763600078,5.523789
50,1650763600170,5.619017
51,1650763600252,5.693552
52,1650763600323,5.769171
53,1650763600426,5.875332
54,1650763600569,6.018297
55,1650763600571,6.018297
56,1650763600717,6.163696
57,1650763600832,6.280074
58,1650763600951,6.398185
59,1650763600957,6.404654
60,1650763601159,6.601271
61,1650763601174,6.616491
62,1650763601316,6.758397
63,1650763601414,6.856379
64,1650763601475,6.92464
65,1650763601551,6.992902
66,1650763601796,7.23975
67,1650763601842,7.283241
68,1650763601945,7.387532
69,1650763602046,7.491757
70,1650763602208,7.651303
71,1650763602223,7.651303
72,1650763602321,7.765706
73,1650763602387,7.827068
74,1650763602671,8.118668,0,0.0007463129004463553,0.00007898215699242428,0.000002313571258127922,0.02613695152103901,0.9727897047996521,0.000058783167332876474,0.0001869041152531281,0
75,1650763602874,8.315578,0,0.0007565752021037042,0.00009302068792749196,2.645450649652048e-7,0.0010161668760702014,0.9978393912315369,0.000008295607585750986,0.0002861662651412189,0
76,1650763603064,8.511901,0,0.0004141589452046901,0.00036821558023802936,0.00003373689469299279,0.0035129995085299015,0.9853343367576599,0.00009564989159116521,0.010241021402180195,0
77,1650763603200,8.647875,0,0.0023522903211414814,0.0022716412786394358,0.000019182136384188198,0.007702506612986326,0.981671929359436,0.0006603922229260206,0.0053221299313008785,0
78,1650763603333,8.782023,0,0.0009751974721439183,0.0001518393837613985,0.00008935964433476329,0.0011039855889976025,0.9903771281242371,0.00019039699691347778,0.007112077437341213,0
79,1650763603597,9.043865,0,0.004455385264009237,0.0008899133536033332,0.00006269643927225843,0.0014326910022646189,0.975923478603363,0.0011160235153511167,0.016119975596666336,0
80,1650763603724,9.172602,0,0.0019529028795659542,0.00015274430916178972,0.000009418522495252546,0.0012970824027433991,0.9940592050552368,0.000049001570005202666,0.0024795704521238804,0
81,1650763604018,9.461746,0,0.007629257161170244,0.0011455015046522021,0.0004725020262412727,0.004131661728024483,0.9460189938545227,0.0028988250996917486,0.03770335763692856,0
82,1650763604062,9.503457,0,0.000520451576448977,0.0000411306245950982,0.000022566135157831013,0.0006365509470924735,0.9956910610198975,0.00008651639654999599,0.0030018023680895567,0
83,1650763604166,9.611101,0,0.013938972726464272,0.0010885193478316069,0.00015543782501481473,0.001355061656795442,0.9789798259735107,0.0005031366017647088,0.003978950437158346,0
84,1650763604379,9.828201,0,0.0025567368138581514,0.0001057602494256571,0.00012602217611856759,0.0003893965622410178,0.9901672601699829,0.00016492627037223428,0.006489910185337067,0
85,1650763604482,9.931979,0,0.0010491928551346064,0.000175311608472839,0.000010301202564733103,0.000684499042108655,0.9959537386894226,0.00010756343544926494,0.002019438659772277,0
86,1650763604641,10.088825,0,0.002424530452117324,0.00028881695470772684,0.0001236195967067033,0.0004987812717445195,0.9899014234542847,0.0002731352869886905,0.006489792373031378,0
87,1650763604828,10.271868,0,0.003330751322209835,0.00023637925914954394,0.00012920642620883882,0.00034156200126744807,0.9938366413116455,0.00016078048793133348,0.001964678056538105,0
88,1650763604989,10.42935,0,0.0085059879347682,0.000929584726691246,0.0002317428297828883,0.0027585795614868402,0.9820656180381775,0.003764525754377246,0.0017439813818782568,0
89,1650763605083,10.526818
90,1650763605120,10.562361,0,0.008585531264543533,0.0007453978178091347,0.001002027653157711,0.003570243949070573,0.9773770570755005,0.0038885558024048805,0.00483117438852787,0
91,1650763605204,10.64897
92,1650763605205,10.64897
93,1650763605348,10.792287
94,1650763605473,10.917058
95,1650763605479,10.922745
96,1650763605846,11.29139,0,0.00024162141198758036,0.00012722235987894237,8.451866762015925e-8,0.00012428656918928027,0.9906019568443298,0.008886179886758327,0.000018737480786512606,0
97,1650763606049,11.490403
98,1650763606067,11.517251,0,0.02104988880455494,0.0009894812246784568,0.000022083202566136606,0.0031759473495185375,0.9702705144882202,0.004284488037228584,0.0002076782548101619,0
99,1650763606169,11.611003
100,1650763606265,11.708909
101,1650763606320,11.770697
102,1650763606590,12.039799,0,0.019480060786008835,0.0002037581434706226,0.00044619376421906054,0.010225439444184303,0.9636924266815186,0.0007044033263809979,0.005247668828815222,0
103,1650763606719,12.169741,0,0.061699409037828445,0.001656707958318293,0.0003513977280817926,0.013198906555771828,0.9049551486968994,0.0054131606593728065,0.01272536814212799,0
104,1650763606847,12.296982,0,0.043194014579057693,0.0006161170895211399,0.001545329694636166,0.014329968951642513,0.9236627221107483,0.0017977228853851557,0.01485402975231409,0
105,1650763606974,12.425186
106,1650763606999,12.448313,0,0.05350301414728165,0.001976408064365387,0.0004792405816260725,0.012378734536468983,0.8703722357749939,0.010839146561920643,0.0504513680934906,0
107,1650763607059,12.501872
108,1650763607125,12.573007
109,1650763607185,12.628995
110,1650763607314,12.757981
111,1650763607364,12.815465
112,1650763607544,12.989971
113,1650763607581,13.025493
114,1650763607685,13.130428
115,1650763607735,13.17648
116,1650763607786,13.235319
117,1650763607863,13.306477
118,1650763607962,13.406783
119,1650763608482,13.927766,0,0.0018416523234918714,0.00003078283407376148,0.000009209102245222311,0.0059604826383292675,0.9919970631599426,0.0000977872550720349,0.00006296224455581978,0
120,1650763608496,13.927766,0,0.0010645639849826694,0.000001424796550963947,0.00005902368502574973,0.00021177918824832886,0.9973748922348022,0.00012343889102339745,0.0011649341322481632,0
121,1650763608698,14.14766,0,0.0824592337012291,0.020657140761613846,0.029663728550076485,0.04819893091917038,0.5873941779136658,0.012388373725116253,0.21923835575580597,0
122,1650763608701,14.149717
123,1650763608778,14.220052
124,1650763608839,14.288794
125,1650763608959,14.407878
126,1650763609001,14.407878
127,1650763609024,14.468968
128,1650763609075,14.525305
129,1650763609150,14.594824
130,1650763609441,14.88405
131,1650763609747,15.195709,0,0.013726508244872093,0.002411808120086789,0.00025084082153625786,0.0035717098508030176,0.9683737754821777,0.000764594879001379,0.010900920256972313,0
132,1650763609868,15.318224,0,0.007627063896507025,0.00013716875400859863,0.0003352912899572402,0.0013333235401660204,0.48813942074775696,0.000378328375518322,0.5020495057106018,0
133,1650763610092,15.535904,0,0.007843910716474056,0.0007402576156891882,0.002014429774135351,0.0028182596433907747,0.45171934366226196,0.0012594845611602068,0.5336044430732727,0
134,1650763610195,15.640333,0,0.027655303478240967,0.002363265957683325,0.00950171984732151,0.006185839418321848,0.5978012084960938,0.001164365210570395,0.3553282618522644,0
135,1650763610405,15.85427
136,1650763610412,15.861514
137,1650763610433,15.88043,0,0.029734887182712555,0.0015458976849913597,0.012048741802573204,0.018085921183228493,0.334056556224823,0.001469059381633997,0.6030588150024414,0
138,1650763610447,15.892319
139,1650763610549,15.997465
140,1650763610574,16.020844
141,1650763610709,16.155552
142,1650763610950,16.398809
143,1650763611048,16.497268
144,1650763611113,16.558425
145,1650763611319,16.768889,0,0.006513215135782957,0.00042741105426102877,0.0030747484415769577,0.0019629308953881264,0.7894614934921265,0.001744454144500196,0.19681590795516968,0
146,1650763611447,16.896759,0,0.03260255977511406,0.009002773091197014,0.0006741101387888193,0.0155634181573987,0.8677119612693787,0.0031416029669344425,0.07130365818738937,0
147,1650763611647,17.092043
148,1650763611707,17.154645,0,0.03868879750370979,0.003983745817095041,0.00019437471928540617,0.0055761695839464664,0.9239144921302795,0.004685558844357729,0.022956864908337593,0
149,1650763611994,17.443033
150,1650763612044,17.489322,0,0.06617620587348938,0.005481607746332884,0.0002471367479301989,0.005380301270633936,0.8853800892829895,0.033517446368932724,0.003817201592028141,0
151,1650763612051,17.489322,0,0.013962811790406704,0.00034013352706097066,0.00013439101167023182,0.0030021178536117077,0.9708345532417297,0.005786827765405178,0.0059392694383859634,0
152,1650763612100,17.549846
153,1650763612172,17.616395
154,1650763612242,17.691328
155,1650763612417,17.862135
156,1650763612491,17.941382
157,1650763612535,17.981029
158,1650763612573,18.017247
159,1650763612666,18.113638
160,1650763612762,18.212856
161,1650763612846,18.288534
162,1650763613201,18.644851
163,1650763613261,18.702623
164,1650763613349,18.793702
165,1650763613459,18.906214
166,1650763613476,18.920806
167,1650763613513,18.955123
168,1650763613574,19.022388
169,1650763613643,19.086076
170,1650763613958,19.406795
171,1650763614069,19.509324
172,1650763614129,19.57542
173,1650763614167,19.609446
174,1650763614175,19.61708
175,1650763614370,19.816212
176,1650763614527,19.972867
177,1650763614612,20.061252
178,1650763614634,20.081443
179,1650763614733,20.183428
180,1650763614774,20.22026
181,1650763615033,20.479748
